ax,ay,az,ex,ey,ez,gx,gy,gz,qw,qx,qy,qz,mx,my,mz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
-5.180000,15.850000,-22.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089294,-0.431763,0.895081,-0.067078,100.000000,0.000000,0.000000,0.000000,0.000000,881.808000,82672.000000
-1.470000,0.560000,0.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023987,-0.372620,0.922424,-0.098572,100.000000,0.000000,0.000000,0.000000,0.000000,881.950000,82686.000000
-1.310000,1.210000,0.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025085,-0.372986,0.922485,-0.096252,100.000000,0.000000,0.000000,0.000000,0.000000,881.960000,82687.000000
-1.120000,1.330000,0.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026550,-0.373596,0.922424,-0.094116,100.000000,0.000000,0.000000,0.000000,0.000000,881.970000,82688.000000
-0.990000,1.340000,0.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028381,-0.374512,0.922180,-0.092346,100.000000,0.000000,0.000000,0.000000,0.000000,881.980000,82689.000000
-0.750000,1.700000,0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030212,-0.375610,0.921814,-0.090759,100.000000,0.000000,0.000000,0.000000,0.000000,881.990000,82690.000000
-0.540000,1.890000,0.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031860,-0.377075,0.921326,-0.089417,100.000000,0.000000,0.000000,0.000000,0.000000,882.000000,82691.000000
-0.330000,1.960000,0.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033203,-0.378967,0.920593,-0.088196,100.000000,0.000000,0.000000,0.000000,0.000000,882.010000,82692.000000
-0.150000,1.650000,0.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034302,-0.381348,0.919678,-0.087036,100.000000,0.000000,0.000000,0.000000,0.000000,882.020000,82693.000000
-0.290000,1.750000,0.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035034,-0.384216,0.918640,-0.085510,100.000000,0.000000,0.000000,0.000000,0.000000,882.030000,82694.000000
-0.460000,1.680000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035339,-0.387451,0.917358,-0.083862,100.000000,0.000000,0.000000,0.000000,0.000000,882.040000,82695.000000
-0.460000,1.680000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035217,-0.390991,0.916016,-0.082275,100.000000,0.000000,0.000000,0.000000,0.000000,882.050000,82696.000000
-0.390000,1.120000,-0.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034851,-0.394897,0.914490,-0.080872,100.000000,0.000000,0.000000,0.000000,0.000000,882.060000,82697.000000
-0.360000,1.020000,-0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034485,-0.398987,0.912842,-0.079468,100.000000,0.000000,0.000000,0.000000,0.000000,882.070000,82698.000000
-0.330000,0.780000,-0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034302,-0.403137,0.911133,-0.078125,100.000000,0.000000,0.000000,0.000000,0.000000,882.080000,82699.000000
-0.240000,0.510000,-0.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034241,-0.407410,0.909363,-0.076904,100.000000,0.000000,0.000000,0.000000,0.000000,882.090000,82700.000000
-0.270000,0.270000,-0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034363,-0.411743,0.907532,-0.075623,100.000000,0.000000,0.000000,0.000000,0.000000,882.100000,82701.000000
-0.270000,0.270000,-0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034546,-0.416199,0.905579,-0.074097,100.000000,0.000000,0.000000,0.000000,0.000000,882.110000,82702.000000
-0.480000,0.300000,-0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034729,-0.420715,0.903625,-0.072327,100.000000,0.000000,0.000000,0.000000,0.000000,882.120000,82703.000000
-0.870000,0.570000,-0.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034790,-0.425476,0.901550,-0.070251,100.000000,0.000000,0.000000,0.000000,0.000000,882.130000,82704.000000
-0.980000,0.840000,-0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034729,-0.430420,0.899414,-0.068054,100.000000,0.000000,0.000000,0.000000,0.000000,882.140000,82705.000000
-0.980000,0.840000,-0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034668,-0.435547,0.897095,-0.066040,100.000000,0.000000,0.000000,0.000000,0.000000,882.150000,82706.000000
-0.800000,1.160000,-1.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,-0.440979,0.894592,-0.063843,100.000000,0.000000,0.000000,0.000000,0.000000,882.160000,82707.000000
-0.800000,1.230000,-2.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034546,-0.446777,0.891846,-0.061523,100.000000,0.000000,0.000000,0.000000,0.000000,882.170000,82708.000000
-0.840000,1.110000,-2.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034729,-0.452942,0.888916,-0.058899,100.000000,0.000000,0.000000,0.000000,0.000000,882.181000,82709.000000
-1.570000,0.790000,-2.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035217,-0.459351,0.885803,-0.055908,100.000000,0.000000,0.000000,0.000000,0.000000,882.192000,82710.000000
-1.790000,0.550000,-2.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035889,-0.466187,0.882446,-0.052307,100.000000,0.000000,0.000000,0.000000,0.000000,882.203000,82711.000000
-2.030000,0.430000,-2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036560,-0.473328,0.878845,-0.048157,100.000000,0.000000,0.000000,0.000000,0.000000,882.213000,82712.000000
-1.990000,0.600000,-3.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037415,-0.480652,0.875000,-0.043457,100.000000,0.000000,0.000000,0.000000,0.000000,882.223000,82713.000000
-1.940000,0.550000,-3.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038513,-0.488281,0.870972,-0.038452,100.000000,0.000000,0.000000,0.000000,0.000000,882.233000,82714.000000
-1.770000,0.650000,-3.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039734,-0.496094,0.866699,-0.033142,100.000000,0.000000,0.000000,0.000000,0.000000,882.243000,82715.000000
-1.520000,0.610000,-4.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040894,-0.504395,0.862061,-0.027588,100.000000,0.000000,0.000000,0.000000,0.000000,882.254000,82716.000000
-1.050000,-0.650000,-6.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042236,-0.513184,0.856934,-0.021973,100.000000,0.000000,0.000000,0.000000,0.000000,882.264000,82717.000000
-0.700000,-0.660000,-6.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043640,-0.522339,0.851501,-0.015930,100.000000,0.000000,0.000000,0.000000,0.000000,882.274000,82718.000000
-0.460000,-0.590000,-7.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045532,-0.531555,0.845703,-0.009521,100.000000,0.000000,0.000000,0.000000,0.000000,882.284000,82719.000000
-0.130000,-1.220000,-7.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048035,-0.540771,0.839783,-0.003235,100.000000,0.000000,0.000000,0.000000,0.000000,882.295000,82720.000000
0.650000,-1.810000,-7.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051270,-0.549866,0.833679,0.002991,100.000000,0.000000,0.000000,0.000000,0.000000,882.305000,82721.000000
1.100000,-1.870000,-7.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055237,-0.558777,0.827393,0.009033,100.000000,0.000000,0.000000,0.000000,0.000000,882.315000,82722.000000
1.510000,-1.830000,-7.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059998,-0.567261,0.821228,0.014648,100.000000,0.000000,0.000000,0.000000,0.000000,882.325000,82723.000000
4.280000,1.220000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232910,-0.601318,0.762817,0.048401,100.000000,0.000000,0.000000,0.000000,0.000000,882.477000,82738.000000
4.180000,1.260000,4.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.247070,-0.597107,0.761536,0.049438,100.000000,0.000000,0.000000,0.000000,0.000000,882.487000,82739.000000
3.910000,1.640000,4.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260498,-0.592712,0.760437,0.051086,100.000000,0.000000,0.000000,0.000000,0.000000,882.497000,82740.000000
3.650000,2.210000,5.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.272949,-0.588318,0.759338,0.052917,100.000000,0.000000,0.000000,0.000000,0.000000,882.507000,82741.000000
3.660000,2.440000,5.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284180,-0.584412,0.758057,0.054932,100.000000,0.000000,0.000000,0.000000,0.000000,882.517000,82742.000000
3.560000,2.770000,6.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294312,-0.581177,0.756531,0.057007,100.000000,0.000000,0.000000,0.000000,0.000000,882.527000,82743.000000
3.030000,2.220000,6.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303528,-0.578491,0.754822,0.059082,100.000000,0.000000,0.000000,0.000000,0.000000,882.538000,82744.000000
2.920000,2.140000,6.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311829,-0.576172,0.752991,0.061096,100.000000,0.000000,0.000000,0.000000,0.000000,882.548000,82745.000000
