ax,ay,az,ex,ey,ez,gx,gy,gz,qw,qx,qy,qz,mx,my,mz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
1.540000,24.120000,-9.930000,0.000000,0.000000,0.000000,-78.375000,37.250000,-249.000000,0.000000,0.000000,0.000000,0.189331,0.926514,0.324097,-0.026428,77.000000,0.000000,3.000000,3.000000,3.000000,1492.036000,147522.000000
10.100000,14.420000,-5.690000,0.000000,0.000000,0.000000,-78.375000,37.250000,-249.000000,0.000000,0.000000,0.000000,0.193909,0.918640,0.343262,-0.025879,77.000000,0.000000,3.000000,3.000000,3.000000,1492.046000,147523.000000
13.910000,9.600000,-3.560000,0.000000,0.000000,0.000000,-75.437500,29.437500,-237.562500,0.000000,0.000000,0.000000,0.197815,0.910767,0.361572,-0.025391,77.000000,0.000000,3.000000,3.000000,3.000000,1492.056000,147524.000000
15.890000,3.970000,-1.220000,0.000000,0.000000,0.000000,-62.812500,32.125000,-221.437500,0.000000,0.000000,0.000000,0.201172,0.902832,0.379211,-0.024719,77.000000,0.000000,3.000000,3.000000,3.000000,1492.066000,147525.000000
17.050000,-0.560000,1.010000,0.000000,0.000000,0.000000,-73.000000,37.437500,-204.312500,0.000000,0.000000,0.000000,0.205078,0.895020,0.395508,-0.022949,77.000000,0.000000,3.000000,3.000000,3.000000,1492.076000,147526.000000
18.720000,-5.560000,5.050000,0.000000,0.000000,0.000000,-78.312500,53.875000,-185.312500,0.000000,0.000000,0.000000,0.208801,0.887390,0.410522,-0.019470,77.000000,0.000000,3.000000,3.000000,3.000000,1492.086000,147527.000000
17.880000,-8.180000,6.260000,0.000000,0.000000,0.000000,-78.312500,53.875000,-185.312500,0.000000,0.000000,0.000000,0.211426,0.880005,0.425049,-0.013489,77.000000,0.000000,3.000000,3.000000,3.000000,1492.096000,147528.000000
16.190000,-10.870000,7.200000,0.000000,0.000000,0.000000,-78.375000,84.500000,-172.875000,0.000000,0.000000,0.000000,0.213379,0.872864,0.438782,-0.004028,77.000000,0.000000,3.000000,3.000000,3.000000,1492.106000,147529.000000
14.550000,-12.910000,7.760000,0.000000,0.000000,0.000000,-102.937500,151.375000,-134.312500,0.000000,0.000000,0.000000,0.215271,0.865967,0.451355,0.008545,77.000000,0.000000,3.000000,3.000000,3.000000,1492.116000,147530.000000
11.820000,-13.530000,8.630000,0.000000,0.000000,0.000000,-98.500000,168.750000,-125.312500,0.000000,0.000000,0.000000,0.216125,0.859070,0.463440,0.022339,77.000000,0.000000,3.000000,3.000000,3.000000,1492.126000,147531.000000
10.310000,-13.340000,8.430000,0.000000,0.000000,0.000000,-74.625000,171.562500,-124.312500,0.000000,0.000000,0.000000,0.215027,0.852356,0.475342,0.035461,77.000000,0.000000,3.000000,3.000000,3.000000,1492.136000,147532.000000
8.690000,-12.990000,8.050000,0.000000,0.000000,0.000000,-74.625000,171.562500,-124.312500,0.000000,0.000000,0.000000,0.211914,0.846130,0.486816,0.046814,77.000000,0.000000,3.000000,3.000000,3.000000,1492.146000,147533.000000
7.010000,-12.610000,7.440000,0.000000,0.000000,0.000000,-43.500000,164.062500,-121.062500,0.000000,0.000000,0.000000,0.206909,0.840576,0.497559,0.055298,77.000000,0.000000,3.000000,3.000000,3.000000,1492.157000,147534.000000
5.980000,-13.010000,7.430000,0.000000,0.000000,0.000000,22.812500,116.250000,-109.000000,0.000000,0.000000,0.000000,0.200928,0.835754,0.507385,0.060669,77.000000,0.000000,3.000000,3.000000,3.000000,1492.167000,147535.000000
5.100000,-12.180000,8.120000,0.000000,0.000000,0.000000,50.187500,85.625000,-100.562500,0.000000,0.000000,0.000000,0.194214,0.831787,0.516174,0.062866,77.000000,0.000000,3.000000,3.000000,3.000000,1492.177000,147536.000000
5.100000,-12.180000,8.120000,0.000000,0.000000,0.000000,70.687500,59.687500,-85.937500,0.000000,0.000000,0.000000,0.187073,0.828857,0.523499,0.062561,77.000000,0.000000,3.000000,3.000000,3.000000,1492.187000,147537.000000
